city,year,income,expend,gdp,gap,gap_to_gdp,income_growth,expend_growth
海口,2024,258.26,372.07,2470.63,113.81,0.04606517366015955,-0.03226289953910144,0.006846349515613914
海口,2025,,,,,,0.0,0.0
深圳,2006,500.88,571.42,5813.56,70.53999999999996,0.01213370120889781,,
深圳,2007,658.06,727.96,6801.57,69.90000000000009,0.010277038977765442,0.31380769845072654,0.2739491092366386
深圳,2008,800.36,889.86,7806.54,89.5,0.011464746225600586,0.21624168008996159,0.22240232979834063
深圳,2009,880.82,1000.84,8201.0,120.01999999999998,0.014634800634069014,0.10052976160727667,0.12471624749960664
深圳,2010,1106.82,1265.27,9581.5,158.45000000000005,0.0165370766581433,0.25657909675075485,0.2642080652252108
深圳,2011,1339.57,1590.56,11505.53,250.99,0.021814727352846848,0.21028712889178003,0.257091371802066
深圳,2012,1482.08,1565.71,12950.1,83.63000000000011,0.0064578651902302,0.1063848847018074,-0.015623428226536507
深圳,2013,1731.26,1690.83,14500.23,-40.430000000000064,-0.0027882316349464847,0.16812857605527376,0.07991262749806793
深圳,2014,2082.44,2166.14,16001.82,83.69999999999982,0.005230655012992261,0.2028464817531741,0.2811104605430468
深圳,2015,2726.85,3521.67,17502.86,794.8200000000002,0.04541086428160884,0.30944949194214466,0.6257813437727942
深圳,2016,3136.49,4211.04,19492.6,1074.5500000000002,0.05512604783353684,0.15022461814914645,0.19575087955430237
深圳,2017,3332.13,4593.8,22490.06,1261.67,0.05609900551621472,0.062375457916333366,0.09089441088187256
深圳,2018,3538.41,4282.54,24221.98,744.1300000000001,0.030721270515457453,0.06190634819169705,-0.06775654142539944
深圳,2019,3773.38,4552.73,26927.0,779.3499999999995,0.028943068295762597,0.06640553242840719,0.06309106278049925
深圳,2020,3857.39,4177.72,27670.0,320.3300000000004,0.011576797976147466,0.02226385892753968,-0.08237035800497705
深圳,2021,4257.7,4570.22,30664.85,312.52000000000044,0.010191473299233502,0.10377742463168094,0.09395076740423014
深圳,2022,4012.44,4997.38,32387.68,984.94,0.030410946384551163,-0.057603870634379994,0.09346596006319174
深圳,2023,4112.78,5012.07,34606.0,899.29,0.025986534127029993,0.02500722752240514,0.002939540319127243
深圳,2024,3914.18,4700.87,36801.87,786.69,0.02137635940782357,-0.04828850558503006,-0.06209011446368462
深圳,2025,,,,,,0.0,0.0
石家庄,2006,77.37,128.25,2026.63,50.879999999999995,0.025105717373176156,,
石家庄,2007,95.87,163.17,2360.72,67.29999999999998,0.02850825171981429,0.23911076644694318,0.2722807017543858
石家庄,2008,110.04,193.79,2838.37,83.74999999999999,0.029506371614694344,0.14780431834776264,0.18765704479990197
石家庄,2009,125.96,240.92,3001.0,114.96,0.038307230923025654,0.14467466375863314,0.24320140358119602
石家庄,2010,163.63,305.16,3401.0,141.53000000000003,0.04161423110849751,0.2990631946649731,0.2666445293043336
石家庄,2011,221.23,403.54,4082.68,182.31000000000003,0.04465449165744071,0.3520136894212553,0.3223882553414601
石家庄,2012,272.28,464.09,4500.2,191.81,0.04262255010888405,0.23075532251502962,0.15004708331268257
石家庄,2013,315.12,522.94,4863.66,207.82000000000005,0.042729138138767934,0.1573380343763775,0.12680730030813003
石家庄,2014,343.47,566.49,5170.27,223.01999999999998,0.04313507805201662,0.08996572734196495,0.08327915248403239
石家庄,2015,375.05,682.39,5440.6,307.34,0.05649009300444803,0.09194398346289345,0.20459319670250142
石家庄,2016,410.72,746.12,5927.73,335.4,0.05658152446214656,0.09510731902413005,0.09339234162282573
石家庄,2017,460.89,806.73,6460.88,345.84000000000003,0.05352831193273982,0.12215134398130112,0.08123358172948048
石家庄,2018,519.68,991.61,6082.62,471.93000000000006,0.07758663207630924,0.1275575516934626,0.2291720897946028
石家庄,2019,569.13,1051.39,5810.0,482.2600000000001,0.08300516351118763,0.09515471059113301,0.060285797843910416
石家庄,2020,632.19,1142.23,5935.0,510.03999999999996,0.08593765796124683,0.11080069579885099,0.08639990869230241
石家庄,2021,681.36,1152.74,6490.3,471.38,0.07262838389596783,0.07777725051013129,0.009201299212943104
石家庄,2022,692.16,1250.43,7100.64,558.2700000000001,0.07862249036706552,0.01585065163790067,0.08474590974547613
石家庄,2023,737.89,1274.83,7534.0,536.9399999999999,0.07126891425537563,0.06606853906611199,0.01951328742912417
石家庄,2024,746.08,1274.69,8203.44,528.61,0.06443760178656759,0.011099215330198309,-0.0001098185640436844
石家庄,2025,,,,,,0.0,0.0
福州,2006,115.62,110.06,1664.05,-5.560000000000002,-0.003341245755836665,,
福州,2007,146.56,143.09,1974.58,-3.469999999999999,-0.0017573357372200665,0.2676007611139941,0.30010903143739776
福州,2008,168.86,178.2,2284.16,9.339999999999975,0.0040890305407677114,0.1521561135371179,0.24537004682367725
福州,2009,195.26,205.09,2604.0,9.830000000000013,0.0037749615975422473,0.1563425322752574,0.15089786756453427
福州,2010,247.82,262.42,3123.4,14.600000000000023,0.004674393289364162,0.2691795554645089,0.2795358135452728
福州,2011,320.04,363.3,3736.38,43.25999999999999,0.011578051482986204,0.2914211928012269,0.38442191906104717
福州,2012,382.02,410.73,4218.3,28.710000000000036,0.006806059312993394,0.19366329208848887,0.13055326176713455
福州,2013,453.97,533.84,4678.5,79.87,0.017071711018488832,0.18834092455892382,0.2997346188493657
福州,2014,510.87,574.81,5169.16,63.93999999999994,0.012369514582640108,0.1253386787673194,0.07674584145062169
福州,2015,560.46,725.93,5618.08,165.4699999999999,0.029453122775040568,0.09706970462152809,0.2629042640176755
福州,2016,598.91,829.93,6197.64,231.01999999999998,0.037275479053317066,0.06860436070370746,0.14326450208697805
福州,2017,634.16,938.86,7103.4,304.70000000000005,0.04289495171326408,0.05885692341086313,0.1312520333040137
福州,2018,680.38,924.76,7856.81,244.38,0.03110422677906173,0.0728838148101425,-0.015018213578169348
福州,2019,668.08,949.76,9392.0,281.67999999999995,0.02999148211243611,-0.018078132808136527,0.0270340412647605
福州,2020,675.61,951.4,10020.0,275.78999999999996,0.02752395209580838,0.011271105256855485,0.0017267520215633603
福州,2021,749.85,925.26,11324.48,175.40999999999997,0.015489452937353413,0.10988588090762419,-0.02747529955854533
福州,2022,698.52,1006.09,12308.23,307.57000000000005,0.024988970794338428,-0.06845369073814767,0.08735922875732238
福州,2023,754.08,1004.9,12928.0,250.81999999999994,0.01940129950495049,0.07953959800721533,-0.001182796767684846
福州,2024,750.5,1025.48,14236.76,274.98,0.019314787915227904,-0.004747506895820153,0.020479649716389714
福州,2025,,,,,,0.0,0.0
西宁,2006,14.16,34.31,281.61,20.150000000000002,0.07155285678775612,,
西宁,2007,18.41,45.05,342.46,26.639999999999997,0.07779010687379548,0.30014124293785316,0.31302827164092095
西宁,2008,23.45,67.25,422.19,43.8,0.10374475946848574,0.273764258555133,0.49278579356270824
西宁,2009,28.15,85.12,501.0,56.970000000000006,0.11371257485029941,0.20042643923240933,0.26572490706319707
西宁,2010,34.52,108.92,628.3,74.4,0.11841477001432439,0.22628774422735365,0.2796052631578947
西宁,2011,45.25,150.04,770.7,104.78999999999999,0.13596730245231606,0.3108342989571262,0.3775247888358426
西宁,2012,54.77,185.32,851.1,130.54999999999998,0.15338973093643518,0.21038674033149185,0.23513729672087447
西宁,2013,67.11,207.57,978.53,140.45999999999998,0.14354184337731085,0.22530582435639945,0.12006259443125411
西宁,2014,83.88,248.14,1065.78,164.26,0.15412186379928314,0.2498882431828342,0.19545213662860728
西宁,2015,94.79,280.03,1131.62,185.23999999999995,0.1636945264311341,0.1300667620410112,0.12851616023212697
西宁,2016,75.22,287.81,1248.17,212.59,0.17032135045706914,-0.20645637725498478,0.02778273756383265
西宁,2017,79.16,288.37,1284.91,209.21,0.16282074230879984,0.052379686253655855,0.001945728084500109
西宁,2018,92.94,297.48,1286.41,204.54000000000002,0.15900062965928438,0.17407781707933312,0.031591358324374985
西宁,2019,101.79,328.04,1328.0,226.25,0.17036897590361447,0.09522272433828283,0.10272959526690872
西宁,2020,133.51,329.51,1373.0,196.0,0.14275309541150766,0.3116219667943805,0.004481160834044484
西宁,2021,153.87,343.8,1548.79,189.93,0.12263121533584283,0.15249794022919638,0.04336742435737917
西宁,2022,131.72,339.04,1644.35,207.32000000000002,0.12608021406634842,-0.14395268733346334,-0.013845258871436839
西宁,2023,144.09,418.75,1801.0,274.65999999999997,0.15250416435313713,0.09391132705739458,0.23510500235960352
西宁,2024,134.46,400.98,1862.09,266.52,0.143129494277935,-0.06683322923173018,-0.042435820895522336
西宁,2025,,,,,,0.0,0.0
西安,2006,85.89,119.22,1473.68,33.33,0.022616850333858095,,
西安,2007,112.92,161.25,1763.73,48.33,0.027402153390825124,0.3147048550471534,0.352541519879215
西安,2008,145.61,226.99,2190.04,81.38,0.03715913864586948,0.2894969890187744,0.4076899224806203
西安,2009,181.4,276.85,2724.0,95.45000000000002,0.03504038179148312,0.24579355813474346,0.21965725362350774
西安,2010,241.86,371.62,3241.5,129.76,0.04003084991516273,0.33329658213891955,0.34231533321293117
西安,2011,318.55,494.58,3864.21,176.02999999999997,0.045553942461719205,0.3170842636235838,0.3308756256390937
西安,2012,396.96,597.49,4366.1,200.53000000000003,0.04592886099722865,0.24614660178935788,0.2080755388410369
西安,2013,501.98,729.81,4884.13,227.82999999999993,0.046646997520541,0.26456066102378095,0.22145977338532852
西安,2014,583.79,819.54,5492.64,235.75,0.04292107256255644,0.16297462050280886,0.12294980885435947
西安,2015,650.99,917.24,5801.2,266.25,0.04589567675653313,0.11510988540399802,0.11921321717060795
西安,2016,641.07,942.52,6257.18,301.44999999999993,0.04817665465912758,-0.015238329313814303,0.027560943700667195
西安,2017,654.5,1045.09,7469.85,390.5899999999999,0.052288867915687716,0.020949350304958925,0.10882527691720068
西安,2018,684.7,1151.87,8349.86,467.16999999999985,0.05594944106847298,0.04614209320091689,0.10217301859170025
西安,2019,702.56,1247.02,9321.0,544.46,0.05841218753352645,0.026084416532788035,0.08260480783421742
西安,2020,724.14,1347.58,10020.0,623.4399999999999,0.062219560878243506,0.030716237759052634,0.08064024634729194
西安,2021,856.0,1474.62,10688.28,618.6199999999999,0.05787834899534816,0.18209186068992178,0.09427269624066836
西安,2022,834.08,1569.81,11486.51,735.7299999999999,0.06405165711778424,-0.025607476635513993,0.06455222362371327
西安,2023,951.92,1730.47,12011.0,778.5500000000001,0.0648197485638165,0.1412814118549779,0.10234359572177532
西安,2024,1002.36,1561.85,13317.78,559.4899999999999,0.0420107555463448,0.05298764602067396,-0.09744173548226787
西安,2025,,,,,,0.0,0.0
贵阳,2006,61.58,88.23,602.88,26.650000000000006,0.044204485138004256,,
贵阳,2007,75.92,106.43,693.72,30.510000000000005,0.0439802802283342,0.23286781422539793,0.20627904340927117
贵阳,2008,88.99,142.28,811.05,53.290000000000006,0.06570495037297332,0.17215489989462585,0.3368411162266278
贵阳,2009,105.36,169.84,972.0,64.48,0.06633744855967079,0.18395325317451405,0.19370255833567618
贵阳,2010,136.3,204.38,1121.8,68.07999999999998,0.06068817971117845,0.2936598329536828,0.20336787564766845
贵阳,2011,187.09,277.38,1383.07,90.28999999999999,0.06528230675236972,0.3726338958180484,0.35717780604755855
贵阳,2012,241.19,349.33,1700.3,108.13999999999999,0.0636005410809857,0.28916564220428675,0.25939144855432983
贵阳,2013,277.21,393.6,2085.42,116.39000000000004,0.05581129940251846,0.14934284174302404,0.12672830847622607
贵阳,2014,331.6,448.63,2497.27,117.02999999999997,0.04686317458664861,0.19620504310811326,0.13981199186991855
贵阳,2015,374.1,503.52,2891.16,129.41999999999996,0.04476403934752832,0.12816646562123046,0.12235026636649349
贵阳,2016,366.32,525.26,3157.7,158.94,0.05033410393640941,-0.020796578454958636,0.043176040673657434
贵阳,2017,377.85,582.48,3537.96,204.63,0.057838415358002916,0.031475212928587126,0.10893652667250509
贵阳,2018,411.34,624.22,3798.45,212.88000000000005,0.05604391264858036,0.08863305544528233,0.07165911275923631
贵阳,2019,417.26,718.82,4040.0,301.56000000000006,0.07464356435643565,0.01439198716390333,0.15154913331838138
贵阳,2020,398.13,678.16,4312.0,280.03,0.06494202226345083,-0.045846714278866885,-0.05656492585069983
贵阳,2021,403.72,633.41,4711.03,229.68999999999994,0.04875579225774405,0.014040639991962589,-0.0659873776100035
贵阳,2022,402.16,727.45,4921.17,325.29,0.06610013472405953,-0.0038640642029129646,0.1484662382974693
贵阳,2023,446.2,778.61,5155.0,332.41,0.06448302618816683,0.10950865327232928,0.07032785758471372
贵阳,2024,434.09,693.05,5777.41,258.96,0.044822853146998395,-0.02714029583146571,-0.1098881339823532
贵阳,2025,,,,,,0.0,0.0
郑州,2006,176.03,187.66,2013.48,11.629999999999995,0.005776069292965411,,
郑州,2007,219.52,240.68,2486.75,21.159999999999997,0.008509098220569014,0.24706016019996602,0.2825322391559204
郑州,2008,260.39,289.5,3003.99,29.110000000000014,0.009690445041428238,0.1861789358600583,0.20284194781452558
郑州,2009,301.92,353.05,3308.0,51.129999999999995,0.015456469165659008,0.15949153193287002,0.21951640759930924
郑州,2010,386.8,426.8,4040.9,40.0,0.00989878492415056,0.2811340752517222,0.20889392437331833
郑州,2011,502.32,566.58,4979.85,64.26000000000005,0.012904003132624485,0.2986556359875905,0.3275070290534208
郑州,2012,606.65,700.7,5549.8,94.05000000000007,0.01694655663267146,0.2076962892180283,0.2367185569557697
郑州,2013,723.61,816.16,6201.9,92.54999999999995,0.014922846224544085,0.19279650539850013,0.16477807906379316
郑州,2014,833.88,918.51,6776.99,84.63,0.012487844898693963,0.15238871767941298,0.12540433248382676
郑州,2015,942.9,1106.02,7311.52,163.12,0.022309998468170777,0.13073823571736942,0.20414584490098098
郑州,2016,1011.18,1321.53,8113.97,310.35,0.038248847358321514,0.07241489023226211,0.19485181099799287
郑州,2017,1056.67,1514.95,9130.2,458.28,0.05019386212788328,0.04498704483870353,0.1463606577224883
郑州,2018,1152.06,1763.34,10143.32,611.28,0.06026429216469558,0.09027416317298664,0.16395920657447438
郑州,2019,1222.53,1910.67,11590.0,688.1400000000001,0.05937359792924936,0.061168689130774556,0.08355166899179967
郑州,2020,1259.21,1720.18,12004.0,460.97,0.038401366211262916,0.030003353700931656,-0.09969801169223358
郑州,2021,1223.63,1624.44,12691.02,400.80999999999995,0.03158217385206232,-0.028255811183202084,-0.055656966131451324
郑州,2022,1130.79,1456.41,12934.7,325.6200000000001,0.025174143969322837,-0.07587260854997024,-0.10343872349855954
郑州,2023,1165.85,1519.62,13618.0,353.77,0.025978117197826407,0.031004872699617048,0.043401240035429556
郑州,2024,1155.04,1525.71,14532.07,370.6700000000001,0.025507033753622167,-0.009272204829094632,0.004007580842579239
郑州,2025,,,,,,0.0,0.0
重庆,2006,317.72,594.25,3949.0,276.53,0.07002532286654849,,
重庆,2007,442.7,768.39,4837.5,325.69,0.06732609819121448,0.39336522724411416,0.29304164913756825
重庆,2008,577.57,1016.01,5978.8,438.43999999999994,0.07333244129256705,0.3046532640614412,0.32225822824347006
重庆,2009,655.17,1292.09,6744.1,636.92,0.09444106700671698,0.1343560087954705,0.27172960896054166
重庆,2010,952.07,1709.04,8186.5,756.9699999999999,0.09246564465888962,0.4531648274493645,0.32269423956535537
重庆,2011,1488.33,2570.24,10314.1,1081.9099999999999,0.10489621004256308,0.5632569033789532,0.5039086270654869
重庆,2012,1703.49,3046.36,11797.8,1342.8700000000001,0.11382376375256406,0.14456471347080302,0.1852434013944224
重庆,2013,1693.24,3062.28,13275.8,1369.0400000000002,0.10312297563988612,-0.006017059096325772,0.005225908953636393
重庆,2014,1922.02,3304.39,14911.7,1382.37,0.09270371587411226,0.1351137464269685,0.07906200608696778
重庆,2015,2154.83,3792.0,16305.9,1637.17,0.10040353491680926,0.12112777182339407,0.14756430082405525
重庆,2016,2227.91,4001.81,18271.1,1773.9,0.0970877506006754,0.03391450833708465,0.0553296413502109
重庆,2017,2252.38,4336.28,20260.8,2083.8999999999996,0.10285378662244332,0.01098338801836718,0.08357968019471174
重庆,2018,2265.54,4540.95,21866.8,2275.41,0.104057749647868,0.005842708601567992,0.047199442840407
重庆,2019,2134.93,4847.68,23689.6,2712.7500000000005,0.1145122754288802,-0.05765071461991411,0.0675475396117553
重庆,2020,2094.85,4893.95,25158.1,2799.1,0.11126038929807895,-0.018773449246579532,0.00954477193214065
重庆,2021,2285.45,4835.06,28092.5,2549.6100000000006,0.09075767553617516,0.09098503472802344,-0.012033224695797706
重庆,2022,2103.42,4892.77,28771.8,2789.3500000000004,0.09694735817710398,-0.0796473342230194,0.011935736061186475
重庆,2023,2440.77,5304.56,30614.3,2863.7900000000004,0.09354419339981644,0.16038166414696065,0.084162958814741
重庆,2024,2595.55,5621.21,32046.7,3025.66,0.09441408943822609,0.063414414303683,0.05969392371846105
重庆,2025,,,,,,0.0,0.0
银川,2006,23.61,36.12,335.29,12.509999999999998,0.03731098452086253,,
银川,2007,27.64,48.47,408.6,20.83,0.050978952520802735,0.17069038542990267,0.3419158361018826
银川,2008,35.81,63.04,514.11,27.229999999999997,0.05296531870611347,0.2955861070911723,0.3005983082318959
银川,2009,44.06,72.5,578.0,28.439999999999998,0.04920415224913494,0.2303825746998045,0.1500634517766497
银川,2010,64.04,119.92,769.4,55.879999999999995,0.07262802183519625,0.45347253744893323,0.6540689655172414
银川,2011,96.62,147.25,986.68,50.629999999999995,0.05131349576357076,0.5087445346658337,0.22790193462308195
银川,2012,113.13,186.74,1150.9,73.61000000000001,0.06395864106351552,0.17087559511488304,0.2681833616298812
银川,2013,134.6,220.53,1289.02,85.93,0.06666304634528557,0.1897816671086361,0.18094677091142763
银川,2014,153.6,263.9,1388.62,110.29999999999998,0.07943137791476429,0.14115898959881124,0.19666258558926208
银川,2015,171.28,309.27,1493.86,137.98999999999998,0.09237144042949137,0.11510416666666679,0.17192118226600983
银川,2016,173.2,331.07,1617.71,157.87,0.0975885665539559,0.011209715086408112,0.07048856985805285
银川,2017,177.46,341.83,1803.26,164.36999999999998,0.09115158102547607,0.024595842956120162,0.03250067961458303
银川,2018,173.25,363.28,1901.48,190.02999999999997,0.0999379430759198,-0.02372365603516291,0.06275049000965383
银川,2019,154.71,346.47,1897.0,191.76000000000002,0.10108592514496574,-0.107012987012987,-0.04627284739044246
银川,2020,157.26,332.36,1964.0,175.10000000000002,0.08915478615071284,0.01648245103742485,-0.040725026697838285
银川,2021,171.19,291.69,2262.95,120.5,0.05324907753154069,0.0885794226122345,-0.12236731255265376
银川,2022,168.86,356.55,2535.63,187.69,0.07402105196736117,-0.01361060809626724,0.22235935410881424
银川,2023,197.76,438.15,2686.0,240.39,0.08949739389426656,0.17114769631647508,0.22885990744636087
银川,2024,208.44,444.46,2939.53,236.01999999999998,0.0802917473201498,0.05400485436893199,0.01440146068697934
银川,2025,,,,,,0.0,0.0
长春,2006,71.59,146.67,1741.19,75.07999999999998,0.04311993521671959,,
长春,2007,93.3,181.56,2089.09,88.26,0.042248060160165433,0.3032546445034221,0.2378809572509717
长春,2008,119.03,240.33,2561.9,121.30000000000001,0.047347671649947305,0.27577706323687035,0.32369464639788514
长春,2009,142.65,306.01,2849.0,163.35999999999999,0.05733941733941733,0.19843736873057205,0.27329089169059206
长春,2010,180.85,382.93,3329.0,202.08,0.060702913787924306,0.26778829302488605,0.25136433449887274
长春,2011,288.63,518.68,4003.08,230.04999999999995,0.057468249447925085,0.5959635056676804,0.3545034340479982
长春,2012,340.8,555.51,4456.6,214.70999999999998,0.04817798321590449,0.1807504417420227,0.07100717205213236
长春,2013,381.82,632.97,5003.18,251.15000000000003,0.05019807402492015,0.12036384976525816,0.13943943403359071
长春,2014,397.32,675.84,5342.43,278.52000000000004,0.052133579663186984,0.04059504478550102,0.06772832835679421
长春,2015,388.22,765.72,5530.03,377.5,0.06826364413936271,-0.022903453136011165,0.13299005681818188
长春,2016,415.49,770.57,5986.42,355.08000000000004,0.059314247914446366,0.07024367626603456,0.0063339079559108225
长春,2017,450.08,875.73,6530.03,425.65000000000003,0.0651834677635478,0.08325110110953315,0.13647040502485175
长春,2018,478.01,894.34,7175.71,416.33000000000004,0.05801934582083167,0.06205563455385721,0.021250842154545424
长春,2019,420.02,896.02,5904.0,476.0,0.08062330623306233,-0.12131545365159724,0.001878480220050438
长春,2020,440.43,1084.14,6638.0,643.71,0.09697348598975596,0.04859292414646932,0.20995067074395668
长春,2021,617.09,966.49,7103.1,349.4,0.04918979037321732,0.40110800808300984,-0.10851919493792317
长春,2022,459.69,976.67,6744.56,516.98,0.07665140498416502,-0.25506814241034537,0.01053295947190347
长春,2023,576.52,1074.97,7002.0,498.45000000000005,0.07118680377035133,0.2541495355565706,0.10064812065487838
长春,2024,427.48,1056.21,7632.19,628.73,0.08237871436638763,-0.2585166169430375,-0.017451649813483128
长春,2025,,,,,,0.0,0.0
长沙,2006,132.83,167.19,1798.96,34.359999999999985,0.019099924400764877,,
长沙,2007,174.58,218.17,2190.25,43.589999999999975,0.01990183768976143,0.31431152601069035,0.304922543214307
长沙,2008,205.57,260.56,3000.98,54.99000000000001,0.018324014155375913,0.17751174246763646,0.19429802447632594
长沙,2009,246.33,314.08,3745.0,67.74999999999997,0.018090787716955933,0.1982779588461352,0.20540374577832354
长沙,2010,314.28,403.33,4547.1,89.05000000000001,0.019583910624353985,0.27584947022287154,0.2841632705043302
长沙,2011,425.78,520.89,5619.33,95.11000000000001,0.01692550535384112,0.35477917780323276,0.2914734832519277
长沙,2012,490.65,624.62,6399.9,133.97000000000003,0.02093313958030595,0.15235567664051852,0.19913993357522708
长沙,2013,536.63,701.82,7153.13,165.19000000000005,0.02309338709068618,0.09371242229695298,0.12359514584867615
长沙,2014,632.8,802.38,7824.81,169.58000000000004,0.021672091718520966,0.17921100199392503,0.14328460288962974
长沙,2015,718.95,925.0,8510.13,206.04999999999995,0.024212321080876554,0.13614096080910265,0.1528203594306936
长沙,2016,743.7,1041.43,9356.91,297.73,0.03181926512064346,0.03442520342165656,0.1258702702702703
长沙,2017,800.35,1182.6,10535.51,382.2499999999999,0.03628205943518632,0.07617318811348661,0.13555399786831557
长沙,2018,879.71,1300.79,11003.41,421.0799999999999,0.03826813687756795,0.09915661897919659,0.09994080838829711
长沙,2019,950.23,1425.98,11574.0,475.75,0.041105063072403664,0.08016278091643825,0.09624151477179255
长沙,2020,1100.09,1501.23,12143.0,401.1400000000001,0.03303467018035083,0.1577091861970259,0.052770726097140175
长沙,2021,1188.31,1541.59,13270.7,353.28,0.026621052393619022,0.08019343871865026,0.026884621277219356
长沙,2022,1202.0,1566.26,13966.11,364.26,0.026081707791217452,0.011520562816100144,0.01600295798493767
长沙,2023,1227.07,1626.83,14332.0,399.76,0.02789282723974323,0.020856905158069816,0.03867174032408416
长沙,2024,1264.54,1663.94,15268.78,399.4000000000001,0.026157951060923012,0.03053615523156794,0.02281123411788588
长沙,2025,,,,,,0.0,0.0
青岛,2006,225.99,236.79,3206.58,10.799999999999983,0.00336807439702112,,
青岛,2007,292.8,321.18,3786.52,28.379999999999995,0.007495008609488395,0.29563255011283696,0.356391739516027
青岛,2008,342.44,369.41,4436.18,26.970000000000027,0.006079554932396798,0.1695355191256831,0.15016501650165015
青岛,2009,377.01,433.58,4854.0,56.56999999999999,0.011654305727235269,0.10095199158976742,0.17370942854822546
青岛,2010,452.61,532.39,5666.2,79.77999999999997,0.014079983057428254,0.20052518500835537,0.22789335301443803
青岛,2011,566.14,658.06,6615.6,91.91999999999996,0.013894431344095766,0.25083405139082204,0.23604876124645457
青岛,2012,670.18,765.98,7302.1,95.80000000000007,0.013119513564591017,0.18377079874236046,0.16399720390237982
青岛,2013,788.93,1014.23,8006.6,225.30000000000007,0.02813928508980092,0.17719120236354424,0.32409462388051913
青岛,2014,895.25,1074.71,8692.1,179.46000000000004,0.020646334027450218,0.13476480803113078,0.05963144454413705
青岛,2015,1006.32,1222.87,9300.07,216.54999999999984,0.02328477097484211,0.12406590337894441,0.13786044607382442
青岛,2016,1100.03,1352.85,10011.29,252.81999999999994,0.02525348881113222,0.09312147229509482,0.10629093852985183
青岛,2017,1157.24,1403.03,11037.28,245.78999999999996,0.02226907353985764,0.052007672518022297,0.03709206490002592
青岛,2018,1231.91,1559.78,12001.52,327.8699999999999,0.027319039588318803,0.06452421278213682,0.1117224863331503
青岛,2019,1241.74,1575.97,11741.0,334.23,0.028466910825313007,0.007979479020382874,0.010379668927669394
青岛,2020,1253.85,1584.65,12401.0,330.8000000000002,0.02667526812353844,0.009752444150949335,0.005507719055565907
青岛,2021,1368.3,1706.76,14136.0,338.46000000000004,0.02394312393887946,0.09127886110778816,0.07705802543148321
青岛,2022,1273.31,1696.17,14920.75,422.8600000000001,0.02834039843841631,-0.0694219103997662,-0.006204738803346599
青岛,2023,1337.86,1718.8,15760.0,380.94000000000005,0.02417131979695432,0.05069464623697284,0.013341823048397261
青岛,2024,1339.26,1720.42,16719.46,381.1600000000001,0.02279738699694847,0.0010464473113780404,0.0009425180358391128
青岛,2025,,,,,,0.0,0.0
